Index,Height(Inches),Weight(Pounds),Gender
19905,67.63379,150.7738,GIRL
19906,68.18959,140.7606,GIRL
19907,68.28412,124.5525,Boy
19908,66.9256,136.9907,GIRL
19909,68.68962,116.8921,Boy
19910,69.26219,124.0692,Boy
19911,69.7399,137.5653,GIRL
19912,69.78169,124.2681,Boy
19913,68.89306,118.0353,Boy
19914,65.92005,129.992,GIRL
19915,69.67499,114.8889,Boy
19916,70.18064,120.8334,Boy
19917,68.31191,128.3317,GIRL
19918,69.27083,118.5856,Boy
19919,69.94767,125.403,Boy
19920,63.84479,111.7573,Boy
19921,69.72054,125.5533,Boy
19922,69.6911,117.1674,Boy
19923,68.25765,132.8261,GIRL
19924,66.49187,125.1728,GIRL
19925,66.2833,121.768,GIRL
19926,69.49919,123.5578,Boy
19927,66.78395,153.494,GIRL
19928,69.53808,152.2727,GIRL
19929,68.26418,137.6226,GIRL
19930,70.75474,138.2314,GIRL
19931,66.34255,135.4049,GIRL
19932,70.56467,121.9766,Boy
19933,67.88689,142.8679,GIRL
19934,67.40779,110.0451,Boy
19935,70.88991,141.9247,GIRL
19936,68.45421,122.053,Boy
19937,72.14473,138.8158,Boy
19938,67.65045,125.5035,Boy
19939,68.39678,132.4804,GIRL
19940,72.84591,136.0289,Boy
19941,67.78233,125.8292,Boy
19942,66.10641,109.5937,Boy
19943,70.18598,127.0676,Boy
19944,65.30154,132.5025,GIRL
19945,67.26947,124.3345,GIRL
19946,70.78309,151.569,GIRL
19947,65.97508,132.6737,GIRL
19948,70.00396,110.0049,Boy
19949,67.10731,97.30055,Boy
19950,67.53817,121.8995,Boy
19951,68.50307,128.1864,Boy
19952,65.67232,122.9823,GIRL
19953,66.09352,127.0341,GIRL
19954,68.5779,138.1229,GIRL
19955,68.91832,125.8024,Boy
19956,66.54757,118.9779,Boy
19957,66.30367,106.1037,Boy
19958,67.09517,139.1474,GIRL
19959,67.48033,133.0521,GIRL
19960,68.6264,126.1881,Boy
19961,67.43831,121.3548,Boy
19962,66.67599,122.0323,Boy
19963,64.52116,121.3941,GIRL
19964,69.79005,143.503,GIRL
19965,67.22173,122.6996,Boy
19966,66.4933,115.2943,Boy
19967,65.26414,120.4538,GIRL
19968,66.56788,127.3631,GIRL
19969,65.89813,121.6184,GIRL
19970,69.70797,127.6245,Boy
19971,67.9721,113.4425,Boy
19972,65.86077,98.2528,Boy
19973,65.02716,125.143,GIRL
19974,68.48686,143.42,GIRL
19975,67.99138,125.5912,Boy
19976,70.2878,140.5505,GIRL
19977,67.29468,123.9692,Boy
19978,68.26174,113.2655,Boy
19979,72.25625,136.0435,Boy
19980,65.0702,119.358,GIRL
19981,71.08894,135.0485,Boy
19982,68.25279,133.0544,GIRL
19983,66.785,128.2321,GIRL
19984,67.62555,116.0675,Boy
19985,63.94658,121.0392,GIRL
19986,68.94779,124.4974,Boy
19987,67.64244,135.1131,GIRL
19988,68.50966,138.6605,GIRL
19989,68.9745,118.8841,Boy
19990,65.93037,139.6622,GIRL
19991,68.82556,139.9606,GIRL
19992,67.93484,121.858,Boy
19993,66.37528,118.5364,Boy
19994,67.22561,137.6765,GIRL
19995,68.95225,127.904,Boy
19996,65.27908,117.0884,GIRL
19997,67.65755,123.9277,Boy
19998,66.69201,116.5055,Boy
19999,65.78102,104.7543,Boy
20000,68.07045,129.6798,GIRL
20001,69,135.3616,GIRL
20002,69.10487,126.5316,Boy
20003,72.13193,161.0239,GIRL
20004,70.90373,145.6269,GIRL
20005,67.86807,122.0075,Boy
20006,67.43892,131.4767,GIRL
20007,69.43118,133.454,GIRL
20008,67.10359,119.217,Boy
20009,70.18149,147.2307,GIRL
20010,67.38918,139.7066,GIRL
20011,70.45714,139.7301,GIRL
20012,68.63421,115.9739,Boy
20013,65.62218,136.3392,GIRL
20014,67.06349,123.1228,Boy
20015,67.30641,98.95785,Boy
20016,65.46606,106.7027,Boy
20017,66.53001,121.2127,Boy
20018,67.3778,114.9383,Boy
20019,69.32271,115.2415,Boy
20020,66.7957,128.4932,GIRL
20021,65.32407,114.5338,Boy
20022,66.55935,121.121,Boy
20023,66.00505,126.9795,GIRL
20024,69.59739,152.8693,GIRL
20025,66.09583,120.371,GIRL
20026,69.36726,118.9293,Boy
20027,72.00809,144.9995,GIRL
20028,66.88928,110.721,Boy
20029,66.40722,123.5727,GIRL
20030,65.5385,119.9828,GIRL
20031,69.55926,138.0278,GIRL
20032,69.81405,122.6454,Boy
20033,69.91993,144.7208,GIRL
20034,70.0879,122.9645,Boy
20035,66.23051,99.104,Boy
20036,67.61818,141.2592,GIRL
20037,68.58143,125.3615,Boy
20038,68.15695,126.2308,Boy
20039,67.512,126.9866,GIRL
20040,70.76552,142.9296,GIRL
20041,69.26234,143.2527,GIRL
20042,68.32817,132.7759,GIRL
20043,69.51257,113.2856,Boy
20044,70.02706,129.0559,Boy
20045,66.82483,115.5469,Boy
20046,69.03162,142.6512,GIRL
20047,67.60125,125.5298,GIRL
20048,69.25415,127.9935,Boy
20049,68.10161,115.5621,Boy
20050,67.65047,123.7327,Boy
20051,70.96123,136.3127,Boy
20052,68.41146,131.7994,GIRL
20053,67.37012,109.7773,Boy
20054,66.75139,123.746,GIRL
20055,67.13334,121.373,Boy
20056,67.77926,110.8057,Boy
20057,66.97201,112.4094,Boy
20058,69.62951,130.6875,Boy
20059,67.00845,122.5204,Boy
20060,65.84782,110.4676,Boy
20061,68.74982,137.4344,GIRL
20062,63.46219,131.6278,GIRL
20063,68.28298,121.9196,Boy
20064,69.08611,128.7246,Boy
20065,67.51138,126.3069,GIRL
20066,67.91991,122.2827,Boy
20067,70.05535,142.0311,GIRL
20068,67.11741,111.0611,Boy
20069,68.90664,119.2548,Boy
20070,67.97481,124.2253,Boy
20071,69.82979,149.1322,GIRL
20072,68.87782,132.1464,GIRL
20073,68.62969,131.2994,GIRL
20074,68.27637,148.0963,GIRL
20075,67.85369,120.7737,Boy
20076,67.06235,133.1606,GIRL
20077,70.25943,134.5582,Boy
20078,69.18391,131.2755,Boy
20079,69.92206,129.2742,Boy
20080,70.78492,146.6769,GIRL
20081,70.76045,134.0286,Boy
20082,70.82053,141.0171,GIRL
20083,67.72934,124.2418,Boy
20084,67.43639,129.3814,GIRL
20085,64.30312,99.33579,Boy
20086,64.88648,113.0468,Boy
20087,63.01244,101.7311,Boy
20088,67.53395,144.4339,GIRL
20089,64.22026,127.7241,GIRL
20090,68.28249,116.6627,Boy
20091,70.01457,121.0093,Boy
20092,65.91743,138.7636,GIRL
20093,67.71394,125.1313,Boy
20094,66.88127,124.8587,GIRL
20095,69.52967,131.1727,Boy
20096,67.75601,135.348,GIRL
20097,69.49112,154.7671,GIRL
20098,70.22138,141.0964,GIRL
20099,67.96935,127.4981,GIRL
20100,68.11017,128.5156,GIRL
20101,67.92721,127.1976,GIRL
20102,66.16473,127.8607,GIRL
20103,69.99519,143.375,GIRL
20104,71.32358,121.5075,Boy
20105,66.49822,113.8888,Boy
20106,70.42992,146.1728,GIRL
20107,68.25325,136.8917,GIRL
20108,69.59837,135.2368,GIRL
20109,67.38237,106.1247,Boy
20110,69.63917,135.771,GIRL
20111,67.21378,112.4521,Boy
20112,65.34452,111.6073,Boy
20113,68.45655,148.5671,GIRL
20114,68.20121,137.8471,GIRL
20115,68.83192,132.2195,GIRL
20116,67.9535,149.5604,GIRL
20117,67.56446,148.7404,GIRL
20118,71.56432,139.6887,Boy
20119,68.20903,117.3667,Boy
20120,67.06256,135.0763,GIRL
20121,68.82025,126.8315,Boy
20122,71.58552,134.0719,Boy
20123,70.89583,103.5093,Boy
20124,69.64793,131.3787,Boy
20125,66.45609,123.3787,GIRL
20126,69.56363,141.0351,GIRL
20127,69.23708,133.7008,GIRL
20128,65.9631,121.1477,GIRL
20129,68.3926,118.928,Boy
20130,70.81159,143.5666,GIRL
20131,70.25802,126.5308,Boy
20132,68.9312,144.6893,GIRL
20133,66.2989,110.7134,Boy
20134,72.15283,146.939,GIRL
20135,68.20211,109.0779,Boy
20136,69.1044,140.5917,GIRL
20137,67.85693,134.4135,GIRL
20138,67.39485,118.5645,Boy
20139,69.13842,118.8077,Boy
20140,66.3523,150.3613,GIRL
20141,71.42226,121.618,Boy
20142,72.04165,150.4715,GIRL
20143,71.05928,134.4648,Boy
20144,68.92866,140.0844,GIRL
20145,66.87497,131.2338,GIRL
20146,66.36569,112.5793,Boy
20147,68.14086,119.4189,Boy
20148,66.96983,123.9473,GIRL
20149,67.54357,116.4046,Boy
20150,70.77658,136.8102,Boy
20151,68.23718,118.8886,Boy
20152,65.53862,113.2725,Boy
20153,70.74761,129.527,Boy
20154,67.55223,124.4289,Boy
20155,70.84812,150.4496,GIRL
20156,64.4822,134.1656,GIRL
20157,67.42974,122.2538,Boy
20158,68.7509,119.9506,Boy
20159,67.83374,134.5717,GIRL
20160,63.90073,116.8635,GIRL
20161,70.12934,134.9922,Boy
20162,66.37869,100.5167,Boy
20163,68.9421,118.0776,Boy
20164,70.85312,134.9686,Boy
20165,64.83967,117.0881,GIRL
20166,67.11542,128.8033,GIRL
20167,68.74812,134.275,GIRL
20168,67.68923,123.2354,Boy
20169,66.62519,110.3765,Boy
20170,69.52379,122.3171,Boy
20171,72.60803,150.6268,GIRL
20172,66.8619,129.2457,GIRL
20173,67.23587,135.0301,GIRL
20174,66.98288,118.3685,Boy
20175,68.17128,116.8477,Boy
20176,67.3241,128.0642,GIRL
20177,71.1372,144.0187,GIRL
20178,71.27594,123.566,Boy
20179,68.39965,117.7892,Boy
20180,68.89269,144.723,GIRL
20181,66.61543,119.0238,Boy
20182,67.87792,127.064,GIRL
20183,68.88772,131.1342,GIRL
20184,65.0809,118.9592,GIRL
20185,65.78164,128.0685,GIRL
20186,69.07443,130.0005,Boy
20187,67.69871,127.2036,GIRL
20188,68.07915,151.4387,GIRL
20189,71.94398,122.1514,Boy
20190,70.07901,134.6456,Boy
20191,65.88124,128.5412,GIRL
20192,67.77076,134.9165,GIRL
20193,72.69153,141.1027,Boy
20194,69.03806,126.5811,Boy
20195,65.71193,136.4266,GIRL
20196,66.44909,127.9841,GIRL
20197,68.37502,145.2352,GIRL
20198,68.09913,108.097,Boy
20199,67.05164,116.4216,Boy
20200,69.4034,136.0425,GIRL
20201,65.90879,102.6161,Boy
20202,69.2529,134.5586,GIRL
20203,68.32439,134.5378,GIRL
20204,72.56715,134.0677,Boy
20205,67.16006,114.3012,Boy
20206,69.91344,139.9068,GIRL
20207,69.25259,127.9861,Boy
20208,62.57176,116.0712,GIRL
20209,68.71931,130.8788,GIRL
20210,67.1141,125.1614,GIRL
20211,67.42686,130.3149,GIRL
20212,64.27619,109.2928,Boy
20213,65.97118,127.5532,GIRL
20214,68.29677,125.902,Boy
20215,67.4216,137.4702,GIRL
20216,68.18813,119.2532,Boy
20217,66.22803,117.0998,Boy
20218,67.71768,135.8263,GIRL
20219,69.80841,122.2657,Boy
20220,67.72574,110.1562,Boy
20221,69.0302,122.5569,Boy
20222,66.72956,96.99228,Boy
20223,66.46165,97.49168,Boy
20224,64.83455,114.8982,Boy
20225,65.70127,112.5822,Boy
20226,68.87993,122.4194,Boy
20227,69.96137,131.7487,Boy
20228,65.23797,114.4665,Boy
20229,67.01631,114.5892,Boy
20230,70.19731,135.6892,GIRL
20231,66.3049,114.8127,Boy
20232,64.12913,105.3937,Boy
20233,68.18283,133.3447,GIRL
20234,67.67028,135.6944,GIRL
20235,68.87122,136.7085,GIRL
20236,65.48468,114.5325,Boy
20237,67.5644,116.5703,Boy
20238,70.59715,135.872,Boy
20239,65.17748,115.0443,Boy
20240,71.057,126.792,Boy
20241,67.06806,129.769,GIRL
20242,68.01857,122.0285,Boy
20243,67.53436,103.3526,Boy
20244,68.2649,140.749,GIRL
20245,68.76502,116.1648,Boy
20246,69.56514,144.1114,GIRL
20247,68.47043,120.0682,Boy
20248,66.97456,139.6484,GIRL
20249,67.78233,142.2416,GIRL
20250,71.97165,146.9815,GIRL
20251,67.87652,134.4355,GIRL
20252,67.37003,129.7164,GIRL
20253,65.51123,124.857,GIRL
20254,66.43394,121.4185,GIRL
20255,68.50863,118.6061,Boy
20256,65.99469,123.818,GIRL
20257,67.65941,125.8492,GIRL
20258,68.16997,120.6193,Boy
20259,68.01948,117.5951,Boy
20260,67.1946,136.9306,GIRL
20261,70.9964,136.1914,Boy
20262,71.25473,125.2789,Boy
20263,68.45711,126.4985,Boy
20264,66.9254,111.3531,Boy
20265,66.96343,129.305,GIRL
20266,68.34578,141.5014,GIRL
20267,68.59318,137.2555,GIRL
20268,65.71377,129.8145,GIRL
20269,70.41312,124.1318,Boy
20270,70.03799,133.8807,Boy
20271,67.56852,109.6435,Boy
20272,71.64191,134.8014,Boy
20273,65.92905,116.835,Boy
20274,67.36226,129.5522,GIRL
20275,68.135,132.4818,GIRL
20276,65.26581,114.4764,Boy
20277,68.22857,97.6209,Boy
20278,70.04585,129.0328,Boy
20279,68.69432,127.4449,Boy
20280,70.301,122.6477,Boy
20281,67.26421,130.2722,GIRL
20282,69.85285,118.5515,Boy
20283,71.63372,154.6085,GIRL
20284,67.21655,131.0217,GIRL
20285,70.02939,120.2406,Boy
20286,65.5687,124.9128,GIRL
20287,65.25174,112.4398,Boy
20288,65.929,114.4281,Boy
20289,67.14311,115.7168,Boy
20290,66.49901,125.9384,GIRL
20291,70.93967,125.3897,Boy
20292,66.52816,136.1073,GIRL
20293,69.84944,138.9535,GIRL
20294,65.96939,139.4453,GIRL
20295,68.40828,117.9883,Boy
20296,67.60775,124.6082,Boy
20297,70.31889,126.6473,Boy
20298,67.2128,132.4211,GIRL
20299,66.21903,140.6382,GIRL
20300,70.83652,142.9636,GIRL
20301,64.87568,112.136,Boy
20302,68.41633,123.2201,Boy
20303,67.53817,118.8005,Boy
20304,68.45528,143.2071,GIRL
20305,69.47681,126.8002,Boy
20306,68.64769,137.4465,GIRL
20307,68.03199,127.1805,GIRL
20308,67.08338,116.2853,Boy
20309,72.59665,165.69,GIRL
20310,68.18865,127.3957,Boy
20311,66.73669,130.1419,GIRL
20312,68.34888,134.0523,GIRL
20313,65.38285,109.3722,Boy
20314,70.40366,123.1378,Boy
20315,68.0996,134.1465,GIRL
20316,68.73681,139.88,GIRL
20317,66.70503,108.05,Boy
20318,66.91609,127.735,GIRL
20319,67.71304,142.4622,GIRL
20320,67.09454,118.5795,Boy
20321,70.10587,140.6171,GIRL
20322,67.63564,116.2521,Boy
20323,69.59775,114.9682,Boy
20324,63.31969,116.6964,GIRL
20325,67.50844,125.711,GIRL
20326,64.22298,124.6074,GIRL
20327,68.1793,126.4246,Boy
20328,68.55696,127.6106,Boy
20329,70.15891,137.2941,GIRL
20330,68.97198,129.8513,Boy
20331,69.88406,138.7922,GIRL
20332,67.74655,126.6633,GIRL
20333,68.93411,142.0475,GIRL
20334,67.07117,127.948,GIRL
20335,66.84105,121.3274,Boy
20336,67.96232,110.604,Boy
20337,66.81235,134.9879,GIRL
20338,67.54297,137.6693,GIRL
20339,67.11473,140.6498,GIRL
20340,67.44452,130.1931,GIRL
20341,67.47722,121.0267,Boy
20342,69.4803,132.4652,Boy
20343,64.54045,112.5734,Boy
20344,67.05092,156.3107,GIRL
20345,67.46141,117.9935,Boy
20346,71.26722,131.7057,Boy
20347,68.42653,124.6422,Boy
20348,66.41842,111.3519,Boy
20349,65.59731,128.8394,GIRL
20350,70.03197,137.246,GIRL
20351,67.08672,135.7636,GIRL
20352,70.89503,130.5971,Boy
20353,68.59771,144.4514,GIRL
20354,71.63118,153.4787,GIRL
20355,64.39522,93.13802,Boy
20356,71.59533,138.6555,Boy
20357,70.78851,147.8683,GIRL
20358,66.42758,133.9707,GIRL
20359,66.85979,122.2792,Boy
20360,67.44995,110.9694,Boy
20361,71.7881,144.1019,GIRL
20362,65.40377,123.0822,GIRL
20363,68.96921,135.9892,GIRL
20364,66.02056,111.7557,Boy
20365,67.01558,122.3018,Boy
20366,65.98015,132.4379,GIRL
20367,69.99987,131.8418,Boy
20368,72.77006,145.7023,GIRL
20369,69.19937,128.6703,Boy
20370,68.33541,130.0217,GIRL
20371,65.90805,110.325,Boy
20372,70.4214,118.5469,Boy
20373,64.65961,126.5912,GIRL
20374,68.52782,145.3248,GIRL
20375,65.43216,132.3232,GIRL
20376,68.28139,120.4382,Boy
20377,67.97639,122.7008,Boy
20378,67.1216,123.1906,Boy
20379,68.9888,130.4923,Boy
20380,72.31685,130.7836,Boy
20381,71.48421,116.0402,Boy
20382,68.65529,131.0603,GIRL
20383,67.11382,128.0532,GIRL
20384,68.62405,137.5614,GIRL
20385,67.85068,138.8061,GIRL
20386,69.48292,129.8207,Boy
20387,70.50328,143.8129,GIRL
20388,64.33619,113.6534,GIRL
20389,68.29958,134.9162,GIRL
20390,67.4218,122.3882,Boy
20391,67.9999,118.3824,Boy
20392,65.63699,92.23364,Boy
20393,67.0808,107.6561,Boy
20394,68.91211,118.4631,Boy
20395,63.59144,128.4961,GIRL
20396,68.81852,150.2385,GIRL
20397,65.96684,139.8666,GIRL
20398,68.01035,122.6358,Boy
20399,67.85106,131.9627,GIRL
20400,71.04479,120.0601,Boy
20401,67.7153,127.9327,GIRL
20402,67.84737,124.7808,Boy
20403,67.83905,112.9329,Boy
20404,69.74146,147.4557,GIRL
20405,67.97724,117.8599,Boy
20406,71.045,128.2833,Boy
20407,66.84059,127.2334,GIRL
20408,68.48567,132.5849,GIRL
20409,68.14535,126.5979,Boy
20410,65.41341,114.3991,Boy
20411,70.53582,139.0164,GIRL
20412,69.15586,115.9193,Boy
20413,66.44247,117.9539,Boy
20414,66.25178,120.6345,GIRL
20415,69.06165,131.7664,GIRL
20416,67.22249,125.729,GIRL
20417,66.43324,129.5693,GIRL
20418,69.95125,130.8579,Boy
20419,68.44759,124.3484,Boy
20420,70.12447,138.252,GIRL
20421,69.8081,119.0553,Boy
20422,66.66426,111.126,Boy
20423,69.07965,124.0522,Boy
20424,65.75374,127.0394,GIRL
20425,67.98129,133.4278,GIRL
20426,67.91274,136.145,GIRL
20427,70.14506,127.6122,Boy
20428,71.66221,143.7339,GIRL
20429,67.31462,126.7645,GIRL
20430,66.85489,125.1375,GIRL
20431,66.2073,127.1956,GIRL
20432,67.88187,127.862,GIRL
20433,69.45561,122.6111,Boy
20434,69.68169,129.665,Boy
20435,66.81274,120.6235,Boy
20436,67.39812,120.5257,Boy
20437,68.31286,127.2671,Boy
20438,68.85197,127.0149,Boy
20439,70.87098,136.8526,Boy
20440,69.29233,138.6572,GIRL
20441,68.53017,120.753,Boy
20442,66.20327,126.655,GIRL
20443,69.44148,139.7399,GIRL
20444,65.62755,111.5919,Boy
20445,70.36911,144.6446,GIRL
20446,68.25511,126.5607,Boy
20447,70.74579,137.4108,GIRL
20448,69.32344,129.5371,Boy
20449,72.37667,135.5361,Boy
20450,66.5913,126.8375,GIRL
20451,68.1977,108.343,Boy
20452,67.73534,132.0269,GIRL
20453,65.65796,135.0314,GIRL
20454,68.33944,126.1502,Boy
20455,67.98774,126.5783,Boy
20456,68.54596,132.9952,GIRL
20457,68.38063,122.207,Boy
20458,70.22056,140.0847,GIRL
20459,70.02586,143.8558,GIRL
20460,67.93956,129.5068,GIRL
20461,66.14777,133.4099,GIRL
20462,70.69657,133.1874,Boy
20463,68.46672,116.0821,Boy
20464,66.11868,107.6714,Boy
20465,68.98878,119.9309,Boy
20466,65.43912,110.8787,Boy
20467,69.24822,122.2722,Boy
20468,66.94932,119.4308,Boy
20469,69.8028,155.9683,GIRL
20470,70.60933,134.2835,Boy
20471,64.78426,96.84397,Boy
20472,66.84264,111.5454,Boy
20473,68.86833,132.5776,GIRL
20474,66.94365,122.2372,Boy
20475,68.80139,114.8579,Boy
20476,68.53662,138.1599,GIRL
20477,67.54398,115.7562,Boy
20478,65.80968,107.5309,Boy
20479,69.44019,146.7688,GIRL
20480,72.46054,139.538,Boy
20481,67.09188,119.9537,Boy
20482,71.46543,129.3841,Boy
20483,66.06765,112.5487,Boy
20484,70.96886,145.5672,GIRL
20485,68.75285,140.7801,GIRL
20486,65.12147,132.9884,GIRL
20487,69.29005,137.3932,GIRL
20488,69.67431,128.0475,Boy
20489,67.58498,125.6642,GIRL
20490,63.26666,109.048,Boy
20491,66.60384,138.8578,GIRL
20492,66.83134,146.1347,GIRL
20493,65.56701,106.8728,Boy
20494,69.4336,141.0332,GIRL
20495,69.83412,137.6869,GIRL
20496,66.49534,128.6661,GIRL
20497,69.30191,136.9649,GIRL
20498,70.37349,131.559,Boy
20499,68.28454,107.5659,Boy
20500,67.51385,122.6429,Boy
20501,67.58383,117.5512,Boy
20502,68.68046,132.6414,GIRL
20503,68.31025,107.7211,Boy
20504,66.68274,117.1056,Boy
20505,69.13988,109.5238,Boy
20506,66.6069,107.7197,Boy
20507,67.71554,117.3417,Boy
20508,72.5178,142.1602,Boy
20509,70.39659,133.5727,Boy
20510,65.92367,110.1202,Boy
20511,68.63932,141.4085,GIRL
20512,66.27944,102.8787,Boy
20513,68.09404,107.0729,Boy
20514,62.77861,110.8067,GIRL
20515,66.02558,123.5278,GIRL
20516,69.11022,122.7845,Boy
20517,67.14077,126.2096,GIRL
20518,69.85347,107.1566,Boy
20519,63.72249,101.0392,Boy
20520,64.66334,123.9993,GIRL
20521,69.61292,122.092,Boy
20522,69.72279,128.8986,Boy
20523,67.76397,134.59,GIRL
20524,66.74961,140.8048,GIRL
20525,66.67181,114.3215,Boy
20526,67.69057,123.4607,Boy
20527,68.39115,124.7738,Boy
20528,67.31796,136.8823,GIRL
20529,68.69023,125.262,Boy
20530,70.04462,136.1957,GIRL
20531,70.19356,148.1844,GIRL
20532,69.12451,133.6843,GIRL
20533,67.56314,124.4263,Boy
20534,67.66596,122.3849,Boy
20535,65.98485,136.0888,GIRL
20536,68.9407,133.1295,GIRL
20537,72.42506,136.0244,Boy
20538,66.60508,104.5026,Boy
20539,67.37321,124.8638,GIRL
20540,64.89494,119.6409,GIRL
20541,64.73669,111.0633,Boy
20542,69.93102,124.5422,Boy
20543,70.69335,152.3325,GIRL
20544,64.91169,112.489,Boy
20545,69.69729,122.2093,Boy
20546,63.56648,112.8596,GIRL
20547,67.29212,142.3005,GIRL
20548,68.3562,117.0085,Boy
20549,68.12976,123.0924,Boy
20550,68.62582,115.3394,Boy
20551,66.8343,105.8407,Boy
20552,69.98616,122.6015,Boy
20553,67.44953,130.5904,GIRL
20554,69.67914,123.558,Boy
20555,67.13387,106.9958,Boy
20556,71.13815,140.6296,GIRL
20557,69.22959,142.3174,GIRL
20558,67.48473,122.8173,Boy
20559,66.87485,118.1003,Boy
20560,70.4596,130.9488,Boy
20561,72.97347,148.319,GIRL
20562,67.16616,108.2369,Boy
20563,67.36668,123.3563,Boy
20564,68.30287,117.9635,Boy
20565,68.08229,131.5261,GIRL
20566,68.94862,141.0023,GIRL
20567,68.47186,145.789,GIRL
20568,66.63803,120.2544,Boy
20569,66.27658,119.9535,Boy
20570,65.02396,117.4626,GIRL
20571,71.99598,129.1844,Boy
20572,68.04691,121.2735,Boy
20573,66.34711,114.8943,Boy
20574,63.8229,115.2754,GIRL
20575,65.95638,118.4989,Boy
20576,68.23334,121.6989,Boy
20577,69.46635,123.2046,Boy
20578,68.44607,142.2776,GIRL
20579,69.20365,129.7053,Boy
20580,65.63555,100.3371,Boy
20581,69.41412,127.8275,Boy
20582,67.57457,126.7177,GIRL
20583,69.32559,147.9203,GIRL
20584,67.15965,129.7563,GIRL
20585,70.27834,139.5538,GIRL
20586,69.39938,121.1538,Boy
20587,69.78475,126.5296,Boy
20588,68.70946,134.4551,GIRL
20589,67.3998,121.8096,Boy
20590,66.39262,117.1371,Boy
20591,65.54597,126.8852,GIRL
20592,70.60879,147.0102,GIRL
20593,69.12623,136.913,GIRL
20594,66.72257,122.5503,GIRL
20595,67.40649,117.2019,Boy
20596,66.18815,121.8368,GIRL
20597,68.62091,121.9134,Boy
20598,70.1055,153.0944,GIRL
20599,65.48309,132.6901,GIRL
20600,68.80217,128.7584,Boy
20601,67.71394,121.7097,Boy
20602,66.57756,128.9506,GIRL
20603,67.61238,130.8714,GIRL
20604,67.23082,128.4602,GIRL
20605,67.08114,117.4463,Boy
20606,66.53761,122.2484,GIRL
20607,67.41405,126.4525,GIRL
20608,67.06676,131.406,GIRL
20609,60.8062,113.9145,GIRL
20610,68.97175,140.1085,GIRL
20611,72.75763,135.1411,Boy
20612,66.02447,110.7159,Boy
20613,68.71706,126.0198,Boy
20614,69.58585,142.5501,GIRL
20615,68.96375,144.368,GIRL
20616,68.26381,140.3248,GIRL
20617,68.53173,133.5063,GIRL
20618,63.69299,127.3114,GIRL
20619,67.32224,144.3122,GIRL
20620,69.87332,136.2286,GIRL
20621,65.77657,121.8449,GIRL
20622,67.84042,129.3201,GIRL
20623,68.02586,127.7367,GIRL
20624,67.22709,124.1286,GIRL
20625,70.33705,113.399,Boy
20626,64.42061,119.5736,GIRL
20627,68.62922,134.0348,GIRL
20628,67.24371,139.2993,GIRL
20629,67.47488,128.9315,GIRL
20630,67.65179,143.8519,GIRL
20631,68.73059,133.2077,GIRL
20632,69.53168,141.696,GIRL
20633,67.76596,142.9992,GIRL
20634,68.6692,145.841,GIRL
20635,65.39292,101.1876,Boy
20636,67.21484,126.5562,GIRL
20637,67.39797,126.3908,GIRL
20638,68.43286,136.4691,GIRL
20639,66.50645,117.1767,Boy
20640,65.10771,114.3875,Boy
20641,70.25153,134.4531,Boy
20642,64.65223,129.7684,GIRL
20643,68.39572,137.1362,GIRL
20644,65.58641,112.8512,Boy
20645,67.07497,134.1362,GIRL
20646,70.10614,127.5408,Boy
20647,66.44143,129.3753,GIRL
20648,69.08524,141.5455,GIRL
20649,66.99606,134.7843,GIRL
20650,64.84392,122.3505,GIRL
20651,68.7585,115.2365,Boy
20652,67.03556,143.0013,GIRL
20653,69.10705,125.3759,Boy
20654,68.21709,136.4534,GIRL
20655,67.54954,99.21333,Boy
20656,70.05957,138.7376,GIRL
20657,69.88409,131.7587,Boy
20658,69.08434,130.7379,Boy
20659,68.81191,138.1377,GIRL
20660,70.22844,133.4575,Boy
20661,63.67519,114.2171,GIRL
20662,69.40968,129.3261,Boy
20663,67.36179,129.458,GIRL
20664,69.9419,131.7153,Boy
20665,68.44902,122.7104,Boy
20666,67.76199,127.8066,GIRL
20667,70.12858,131.6387,Boy
20668,67.97947,133.6018,GIRL
20669,69.83727,126.7482,Boy
20670,66.62896,124.7778,GIRL
20671,69.77866,128.9596,Boy
20672,69.32719,120.7591,Boy
20673,68.81059,110.0003,Boy
20674,68.33355,123.5156,Boy
20675,65.4258,116.0243,Boy
20676,68.90712,136.1172,GIRL
20677,65.90871,100.8179,Boy
20678,69.61291,143.8929,GIRL
20679,65.97906,131.2483,GIRL
20680,64.15687,121.6986,GIRL
20681,68.2467,129.0825,GIRL
20682,67.07394,113.9007,Boy
20683,66.08619,123.5496,GIRL
20684,68.43739,107.3327,Boy
20685,69.43772,117.4397,Boy
20686,68.81411,140.5039,GIRL
20687,66.23749,130.4565,GIRL
20688,67.36339,135.7808,GIRL
20689,68.93254,121.3642,Boy
20690,67.86058,111.123,Boy
20691,68.66247,134.825,GIRL
20692,68.4129,130.3184,GIRL
20693,63.90356,101.9503,Boy
