id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
43089,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,2,0,0,0,0,0,7,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,4,0,0,6,0,1,16,0,1,0,1,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_6
43090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,3,0,4,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,Class_6
43091,0,0,1,3,0,0,0,0,2,0,0,0,1,1,1,3,0,23,0,0,0,3,2,4,0,4,3,1,0,0,0,0,0,0,5,0,0,2,5,2,0,5,4,2,1,0,0,1,2,3,0,0,0,11,1,0,5,2,0,16,0,0,0,0,0,0,7,0,4,2,0,1,0,0,0,0,0,0,0,2,0,0,4,0,1,1,1,0,1,1,0,0,0,Class_6
43092,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,4,0,1,0,0,0,0,2,1,1,0,0,2,0,1,5,0,0,13,0,0,3,0,2,0,2,0,1,3,1,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,1,1,0,0,Class_6
43093,0,0,0,2,0,0,0,0,0,0,8,1,0,1,0,1,0,2,0,0,0,0,0,0,1,3,2,1,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,4,1,1,0,1,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,3,0,0,0,0,Class_6
43094,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,5,0,0,0,1,0,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Class_6
43095,0,1,9,6,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,2,6,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,5,0,0,1,0,0,1,0,7,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_6
43096,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,1,6,0,1,0,2,0,6,2,4,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,9,0,3,0,0,0,0,1,0,0,0,1,2,1,0,9,0,0,12,0,1,4,0,1,1,0,3,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,Class_6
43097,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Class_6
43098,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,3,0,1,1,0,0,0,3,7,0,0,7,0,0,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,Class_6
43099,0,0,5,5,0,0,0,0,0,0,5,0,0,1,0,1,0,2,1,0,1,1,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,2,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,9,0,7,0,0,0,0,0,0,3,0,0,1,0,Class_6
43100,0,0,13,3,0,0,0,0,0,0,11,2,0,0,0,1,0,0,0,0,4,1,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,1,0,0,0,Class_6
43101,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_6
43102,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,17,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Class_6
43103,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_6
43104,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,Class_6
43105,0,0,8,11,0,0,0,0,1,1,7,0,1,0,0,2,0,0,0,0,0,0,0,0,0,8,1,3,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_6
43106,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
43107,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1,7,0,4,1,0,1,2,0,0,1,0,0,0,0,0,1,4,1,0,2,0,0,2,0,1,1,0,2,5,0,0,0,0,7,0,0,0,0,7,1,3,2,1,0,1,0,1,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,1,0,0,0,0,Class_6
43108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Class_6
43109,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Class_6
43110,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,0,1,1,0,0,0,0,Class_6
43111,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,3,0,0,0,3,0,6,1,10,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
43112,0,1,1,6,0,0,0,0,1,0,6,0,0,1,0,7,0,3,0,0,2,2,1,2,0,3,4,4,0,0,2,0,1,0,3,0,0,1,0,1,0,2,1,0,0,1,0,2,0,0,0,2,0,8,0,0,0,0,0,0,2,4,0,0,0,1,1,0,0,2,0,0,0,1,0,2,1,1,0,7,0,6,0,0,0,0,0,0,0,0,1,1,0,Class_6
43113,0,0,27,20,0,0,0,0,0,0,9,1,1,1,0,11,0,3,0,1,9,3,0,0,0,5,23,7,1,0,0,1,0,0,3,0,0,1,0,3,0,0,0,2,0,14,0,0,1,0,0,0,0,21,1,0,0,0,0,0,8,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,7,0,0,0,0,1,2,2,0,0,0,0,Class_6
43114,0,1,11,10,0,0,0,0,0,0,8,0,0,0,0,2,0,0,1,0,1,1,0,3,0,1,14,3,0,0,1,1,0,4,1,0,0,0,1,1,0,0,0,2,0,7,0,0,0,0,0,2,0,8,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,Class_6
43115,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,0,0,0,0,1,0,7,0,4,0,0,1,0,0,0,2,2,0,0,1,1,0,1,0,9,0,1,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,10,0,0,1,2,0,1,5,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_6
43116,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Class_6
43117,0,1,14,5,0,0,1,0,0,0,10,1,1,2,0,11,0,2,0,0,2,4,3,0,1,1,6,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3,0,7,1,1,3,0,0,0,0,26,1,2,0,2,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,1,0,1,0,Class_6
43118,0,0,5,3,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,Class_6
43119,0,0,2,3,0,0,0,0,0,0,10,0,0,0,0,2,0,1,0,0,0,1,0,2,0,2,4,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,14,0,0,1,0,0,0,0,0,3,0,0,0,0,Class_6
43120,0,0,6,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_6
43121,0,0,25,10,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,4,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,13,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,Class_6
43122,0,0,7,2,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Class_6
43123,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
43124,0,0,18,0,0,0,0,1,0,0,8,0,0,0,0,4,0,0,0,0,0,2,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,9,0,0,0,0,0,0,0,41,1,0,1,0,0,1,5,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,1,0,Class_6
43125,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,2,1,1,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,4,0,1,1,1,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_6
43126,0,1,10,4,0,0,0,0,0,0,15,1,0,1,0,3,0,0,0,0,1,2,0,8,0,3,36,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,22,0,1,2,0,0,0,0,11,0,1,0,8,0,0,2,1,0,1,1,1,0,0,0,1,0,1,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,Class_6
43127,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,4,3,1,0,1,1,1,0,0,0,0,0,6,0,0,1,0,0,0,6,0,0,1,0,0,0,1,1,4,0,0,2,0,Class_6
43128,0,1,7,12,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
43129,0,2,1,3,0,0,0,0,0,0,1,2,1,1,0,6,1,5,0,1,0,1,0,5,0,9,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,17,0,1,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,9,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,1,Class_6
43130,0,0,3,3,0,0,0,1,1,0,1,2,2,0,0,9,0,7,0,0,1,5,0,6,1,6,0,1,0,0,0,0,0,0,7,0,0,1,0,0,2,6,0,4,0,0,0,0,3,1,0,1,0,7,2,0,3,0,0,1,0,1,1,2,0,1,7,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,Class_6
43131,0,0,10,1,0,0,0,0,0,0,12,0,1,0,1,3,0,1,0,0,1,2,0,0,0,3,20,6,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,14,0,0,1,0,0,2,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,2,0,Class_6
43132,0,0,18,3,0,0,0,0,0,0,9,0,0,1,1,3,0,1,0,0,2,3,0,0,0,0,14,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,4,0,0,0,0,11,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_6
43133,0,7,2,0,0,0,5,0,0,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,3,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,1,0,1,2,0,0,0,0,0,0,3,0,1,0,0,Class_6
43134,0,0,16,4,0,0,0,2,0,1,8,0,0,0,0,2,0,1,0,0,0,3,0,1,0,4,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,0,4,0,2,2,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
43135,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,0,0,13,0,0,0,1,1,1,0,1,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,Class_6
43136,0,0,0,0,0,0,0,2,0,0,2,0,1,3,2,1,0,0,0,1,0,1,0,12,1,0,0,0,0,0,0,2,2,2,0,0,2,4,33,1,0,2,0,1,35,1,0,2,0,2,0,0,0,2,1,1,0,0,0,3,0,2,1,6,0,1,3,0,1,0,4,2,0,2,0,1,0,0,2,0,0,0,0,0,1,0,3,0,2,0,1,0,1,Class_6
43137,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,3,0,0,2,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,Class_6
43138,0,1,3,3,0,0,0,1,0,0,8,0,0,0,0,8,0,3,0,0,1,3,0,1,2,1,4,2,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,3,0,1,0,0,2,0,0,1,1,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,2,0,1,0,Class_6
43139,0,0,7,3,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,3,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,9,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,Class_6
43140,0,0,4,5,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Class_6
43141,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3,0,1,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,9,1,0,0,0,0,9,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
43142,0,1,1,2,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,1,0,3,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,2,0,1,1,0,0,9,0,1,1,0,0,0,0,0,2,1,0,0,0,Class_6
43143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,6,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,3,0,0,0,2,1,0,0,0,1,1,0,0,4,0,0,1,0,1,0,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_6
43144,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Class_6
43145,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
43146,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,10,0,0,1,1,0,1,3,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Class_6
43147,0,0,2,4,0,0,0,1,0,0,12,0,1,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,7,0,3,0,8,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Class_6
43148,0,0,0,3,0,0,0,0,1,0,10,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,21,2,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,7,0,0,1,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,Class_6
43149,0,0,1,0,0,1,0,0,0,0,12,1,0,1,1,0,0,0,1,0,1,1,0,18,0,0,5,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_6
43150,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,0,3,0,0,0,5,0,1,1,3,0,0,26,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1,1,3,5,0,1,0,0,1,0,5,0,0,0,2,3,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,Class_6
43151,0,0,3,2,0,0,0,4,3,0,0,1,0,0,2,6,0,1,0,0,0,7,0,0,1,3,0,0,0,0,0,0,1,0,2,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,1,0,0,3,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,Class_6
43152,0,0,5,5,0,0,0,1,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,6,0,1,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,6,0,0,0,0,0,0,2,15,0,0,0,9,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,Class_6
43153,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
43154,0,0,1,1,0,0,3,0,0,0,0,0,3,1,0,3,0,1,0,0,0,3,0,5,0,5,0,2,1,0,0,0,0,2,1,0,0,1,0,0,1,5,0,0,0,2,0,5,2,0,0,0,0,4,0,0,1,1,0,18,0,3,0,0,0,0,3,0,0,1,1,1,0,1,0,0,2,0,0,1,0,0,4,0,0,0,0,0,1,0,0,2,0,Class_6
43155,0,0,11,4,0,0,0,0,0,0,9,0,0,0,0,5,0,1,0,0,1,2,0,2,0,2,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,16,1,0,0,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,1,0,1,0,0,Class_6
43156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,13,0,2,0,3,0,1,0,0,0,0,3,0,0,0,2,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,Class_6
43157,0,0,14,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,2,0,5,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,12,0,1,1,0,0,0,0,23,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,1,1,1,1,0,0,0,0,Class_6
